volume	milliliters	n/a	n/a	nominative	{0} mililitras	21 mililitras metras	{0} mililitrai	3 mililitrai metras	{0} mililitro	0,2 mililitro metras	{0} mililitrų	10 mililitrų metras
volume	milliliters	n/a	n/a	accusative	{0} mililitras	21 mililitras metrą	{0} mililitrai	3 mililitrai metrą	{0} mililitro	0,2 mililitro metrą	{0} mililitrų	10 mililitrų metrą
volume	milliliters	n/a	n/a	genitive	{0} mililitras	21 mililitras metro	{0} mililitrai	3 mililitrai metro	{0} mililitro	0,2 mililitro metro	{0} mililitrų	10 mililitrų metro
volume	milliliters	n/a	n/a	locative	{0} mililitras	21 mililitras metre	{0} mililitrai	3 mililitrai metre	{0} mililitro	0,2 mililitro metre	{0} mililitrų	10 mililitrų metre
volume	milliliters	n/a	n/a	dative	{0} mililitras	21 mililitras metrui	{0} mililitrai	3 mililitrai metrui	{0} mililitro	0,2 mililitro metrui	{0} mililitrų	10 mililitrų metrui
volume	milliliters	n/a	n/a	instrumental	{0} mililitras	21 mililitras metru	{0} mililitrai	3 mililitrai metru	{0} mililitro	0,2 mililitro metru	{0} mililitrų	10 mililitrų metru
volume	centiliters	n/a	n/a	nominative	{0} centilitras	21 centilitras metras	{0} centilitrai	3 centilitrai metras	{0} centilitro	0,2 centilitro metras	{0} centilitrų	10 centilitrų metras
volume	centiliters	n/a	n/a	accusative	{0} centilitras	21 centilitras metrą	{0} centilitrai	3 centilitrai metrą	{0} centilitro	0,2 centilitro metrą	{0} centilitrų	10 centilitrų metrą
volume	centiliters	n/a	n/a	genitive	{0} centilitras	21 centilitras metro	{0} centilitrai	3 centilitrai metro	{0} centilitro	0,2 centilitro metro	{0} centilitrų	10 centilitrų metro
volume	centiliters	n/a	n/a	locative	{0} centilitras	21 centilitras metre	{0} centilitrai	3 centilitrai metre	{0} centilitro	0,2 centilitro metre	{0} centilitrų	10 centilitrų metre
volume	centiliters	n/a	n/a	dative	{0} centilitras	21 centilitras metrui	{0} centilitrai	3 centilitrai metrui	{0} centilitro	0,2 centilitro metrui	{0} centilitrų	10 centilitrų metrui
volume	centiliters	n/a	n/a	instrumental	{0} centilitras	21 centilitras metru	{0} centilitrai	3 centilitrai metru	{0} centilitro	0,2 centilitro metru	{0} centilitrų	10 centilitrų metru
volume	deciliters	n/a	n/a	nominative	{0} decilitras	21 decilitras metras	{0} decilitrai	3 decilitrai metras	{0} decilitro	0,2 decilitro metras	{0} decilitrų	10 decilitrų metras
volume	deciliters	n/a	n/a	accusative	{0} decilitras	21 decilitras metrą	{0} decilitrai	3 decilitrai metrą	{0} decilitro	0,2 decilitro metrą	{0} decilitrų	10 decilitrų metrą
volume	deciliters	n/a	n/a	genitive	{0} decilitras	21 decilitras metro	{0} decilitrai	3 decilitrai metro	{0} decilitro	0,2 decilitro metro	{0} decilitrų	10 decilitrų metro
volume	deciliters	n/a	n/a	locative	{0} decilitras	21 decilitras metre	{0} decilitrai	3 decilitrai metre	{0} decilitro	0,2 decilitro metre	{0} decilitrų	10 decilitrų metre
volume	deciliters	n/a	n/a	dative	{0} decilitras	21 decilitras metrui	{0} decilitrai	3 decilitrai metrui	{0} decilitro	0,2 decilitro metrui	{0} decilitrų	10 decilitrų metrui
volume	deciliters	n/a	n/a	instrumental	{0} decilitras	21 decilitras metru	{0} decilitrai	3 decilitrai metru	{0} decilitro	0,2 decilitro metru	{0} decilitrų	10 decilitrų metru
volume	cup-metric ( = 2.5 dL)	masculine	matavimo puodelis metras	nominative	{0} matavimo puodelis	21 matavimo puodelis metras	{0} matavimo puodeliai	3 matavimo puodeliai metras	{0} matavimo puodelio	0,2 matavimo puodelio metras	{0} matavimo puodelių	10 matavimo puodelių metras
volume	cup-metric ( = 2.5 dL)	masculine	matavimo puodelis metras	accusative	{0} matavimo puodelį	21 matavimo puodelį metrą	{0} matavimo puodelius	3 matavimo puodelius metrą	{0} matavimo puodelio	0,2 matavimo puodelio metrą	{0} matavimo puodelių	10 matavimo puodelių metrą
volume	cup-metric ( = 2.5 dL)	masculine	matavimo puodelis metras	genitive	{0} matavimo puodelio	21 matavimo puodelio metro	{0} matavimo puodelių	3 matavimo puodelių metro	{0} matavimo puodelio	0,2 matavimo puodelio metro	{0} matavimo puodelių	10 matavimo puodelių metro
volume	cup-metric ( = 2.5 dL)	masculine	matavimo puodelis metras	locative	{0} matavimo puodelyje	21 matavimo puodelyje metre	{0} matavimo puodeliuose	3 matavimo puodeliuose metre	{0} matavimo puodelio	0,2 matavimo puodelio metre	{0} matavimo puodelių	10 matavimo puodelių metre
volume	cup-metric ( = 2.5 dL)	masculine	matavimo puodelis metras	dative	{0} matavimo puodeliui	21 matavimo puodeliui metrui	{0} matavimo puodeliams	3 matavimo puodeliams metrui	{0} matavimo puodelio	0,2 matavimo puodelio metrui	{0} matavimo puodelių	10 matavimo puodelių metrui
volume	cup-metric ( = 2.5 dL)	masculine	matavimo puodelis metras	instrumental	{0} matavimo puodeliu	21 matavimo puodeliu metru	{0} matavimo puodeliais	3 matavimo puodeliais metru	{0} matavimo puodelio	0,2 matavimo puodelio metru	{0} matavimo puodelių	10 matavimo puodelių metru
volume	pint-metric ( = 5 dL)	feminine	metrinė pinta metras	nominative	{0} metrinė pinta	21 metrinė pinta metras	{0} metrinės pintos	3 metrinės pintos metras	{0} metrinės pintos	0,2 metrinės pintos metras	{0} metrinių pintų	10 metrinių pintų metras
volume	pint-metric ( = 5 dL)	feminine	metrinė pinta metras	accusative	{0} metrinę pintą	21 metrinę pintą metrą	{0} metrines pintas	3 metrines pintas metrą	{0} metrinės pintos	0,2 metrinės pintos metrą	{0} metrinių pintų	10 metrinių pintų metrą
volume	pint-metric ( = 5 dL)	feminine	metrinė pinta metras	genitive	{0} metrinės pintos	21 metrinės pintos metro	{0} metrinių pintų	3 metrinių pintų metro	{0} metrinės pintos	0,2 metrinės pintos metro	{0} metrinių pintų	10 metrinių pintų metro
volume	pint-metric ( = 5 dL)	feminine	metrinė pinta metras	locative	{0} metrinėje pintoje	21 metrinėje pintoje metre	{0} metrinėse pintose	3 metrinėse pintose metre	{0} metrinės pintos	0,2 metrinės pintos metre	{0} metrinių pintų	10 metrinių pintų metre
volume	pint-metric ( = 5 dL)	feminine	metrinė pinta metras	dative	{0} metrinei pintai	21 metrinei pintai metrui	{0} metrinėms pintoms	3 metrinėms pintoms metrui	{0} metrinės pintos	0,2 metrinės pintos metrui	{0} metrinių pintų	10 metrinių pintų metrui
volume	pint-metric ( = 5 dL)	feminine	metrinė pinta metras	instrumental	{0} metrine pinta	21 metrine pinta metru	{0} metrinėmis pintomis	3 metrinėmis pintomis metru	{0} metrinės pintos	0,2 metrinės pintos metru	{0} metrinių pintų	10 metrinių pintų metru
volume	liters	masculine	litras metras	nominative	{0} litras	21 litras metras	{0} litrai	3 litrai metras	{0} litro	0,2 litro metras	{0} litrų	10 litrų metras
volume	liters	masculine	litras metras	accusative	{0} litrą	21 litrą metrą	{0} litrus	3 litrus metrą	{0} litro	0,2 litro metrą	{0} litrų	10 litrų metrą
volume	liters	masculine	litras metras	genitive	{0} litro	21 litro metro	{0} litro	3 litro metro	{0} litro	0,2 litro metro	{0} litrų	10 litrų metro
volume	liters	masculine	litras metras	locative	{0} litre	21 litre metre	{0} litruose	3 litruose metre	{0} litro	0,2 litro metre	{0} litrų	10 litrų metre
volume	liters	masculine	litras metras	dative	{0} litrui	21 litrui metrui	{0} litrams	3 litrams metrui	{0} litro	0,2 litro metrui	{0} litrų	10 litrų metrui
volume	liters	masculine	litras metras	instrumental	{0} litru	21 litru metru	{0} litrais	3 litrais metru	{0} litro	0,2 litro metru	{0} litrų	10 litrų metru
volume	hectoliters	n/a	n/a	nominative	{0} hektolitras	21 hektolitras metras	{0} hektolitrai	3 hektolitrai metras	{0} hektolitro	0,2 hektolitro metras	{0} hektolitrų	10 hektolitrų metras
volume	hectoliters	n/a	n/a	accusative	{0} hektolitras	21 hektolitras metrą	{0} hektolitrai	3 hektolitrai metrą	{0} hektolitro	0,2 hektolitro metrą	{0} hektolitrų	10 hektolitrų metrą
volume	hectoliters	n/a	n/a	genitive	{0} hektolitras	21 hektolitras metro	{0} hektolitrai	3 hektolitrai metro	{0} hektolitro	0,2 hektolitro metro	{0} hektolitrų	10 hektolitrų metro
volume	hectoliters	n/a	n/a	locative	{0} hektolitras	21 hektolitras metre	{0} hektolitrai	3 hektolitrai metre	{0} hektolitro	0,2 hektolitro metre	{0} hektolitrų	10 hektolitrų metre
volume	hectoliters	n/a	n/a	dative	{0} hektolitras	21 hektolitras metrui	{0} hektolitrai	3 hektolitrai metrui	{0} hektolitro	0,2 hektolitro metrui	{0} hektolitrų	10 hektolitrų metrui
volume	hectoliters	n/a	n/a	instrumental	{0} hektolitras	21 hektolitras metru	{0} hektolitrai	3 hektolitrai metru	{0} hektolitro	0,2 hektolitro metru	{0} hektolitrų	10 hektolitrų metru
volume	cubic meters	n/a	n/a	nominative	{0} kubinis metras	21 kubinis metras metras	{0} kubiniai metrai	3 kubiniai metrai metras	{0} kubinio metro	0,2 kubinio metro metras	{0} kubinių metrų	10 kubinių metrų metras
volume	cubic meters	n/a	n/a	accusative	{0} kubinis metras	21 kubinis metras metrą	{0} kubiniai metrai	3 kubiniai metrai metrą	{0} kubinio metro	0,2 kubinio metro metrą	{0} kubinių metrų	10 kubinių metrų metrą
volume	cubic meters	n/a	n/a	genitive	{0} kubinis metras	21 kubinis metras metro	{0} kubiniai metrai	3 kubiniai metrai metro	{0} kubinio metro	0,2 kubinio metro metro	{0} kubinių metrų	10 kubinių metrų metro
volume	cubic meters	n/a	n/a	locative	{0} kubinis metras	21 kubinis metras metre	{0} kubiniai metrai	3 kubiniai metrai metre	{0} kubinio metro	0,2 kubinio metro metre	{0} kubinių metrų	10 kubinių metrų metre
volume	cubic meters	n/a	n/a	dative	{0} kubinis metras	21 kubinis metras metrui	{0} kubiniai metrai	3 kubiniai metrai metrui	{0} kubinio metro	0,2 kubinio metro metrui	{0} kubinių metrų	10 kubinių metrų metrui
volume	cubic meters	n/a	n/a	instrumental	{0} kubinis metras	21 kubinis metras metru	{0} kubiniai metrai	3 kubiniai metrai metru	{0} kubinio metro	0,2 kubinio metro metru	{0} kubinių metrų	10 kubinių metrų metru
volume	megaliters	n/a	n/a	nominative	{0} megalitras	21 megalitras metras	{0} megalitrai	3 megalitrai metras	{0} megalitro	0,2 megalitro metras	{0} megalitrų	10 megalitrų metras
volume	megaliters	n/a	n/a	accusative	{0} megalitras	21 megalitras metrą	{0} megalitrai	3 megalitrai metrą	{0} megalitro	0,2 megalitro metrą	{0} megalitrų	10 megalitrų metrą
volume	megaliters	n/a	n/a	genitive	{0} megalitras	21 megalitras metro	{0} megalitrai	3 megalitrai metro	{0} megalitro	0,2 megalitro metro	{0} megalitrų	10 megalitrų metro
volume	megaliters	n/a	n/a	locative	{0} megalitras	21 megalitras metre	{0} megalitrai	3 megalitrai metre	{0} megalitro	0,2 megalitro metre	{0} megalitrų	10 megalitrų metre
volume	megaliters	n/a	n/a	dative	{0} megalitras	21 megalitras metrui	{0} megalitrai	3 megalitrai metrui	{0} megalitro	0,2 megalitro metrui	{0} megalitrų	10 megalitrų metrui
volume	megaliters	n/a	n/a	instrumental	{0} megalitras	21 megalitras metru	{0} megalitrai	3 megalitrai metru	{0} megalitro	0,2 megalitro metru	{0} megalitrų	10 megalitrų metru
volume	cubic kilometers	n/a	n/a	nominative	{0} kubinis kilometras	21 kubinis kilometras metras	{0} kubiniai kilimetrai	3 kubiniai kilimetrai metras	{0} kubinio kilometro	0,2 kubinio kilometro metras	{0} kubinių kilometrų	10 kubinių kilometrų metras
volume	cubic kilometers	n/a	n/a	accusative	{0} kubinis kilometras	21 kubinis kilometras metrą	{0} kubiniai kilimetrai	3 kubiniai kilimetrai metrą	{0} kubinio kilometro	0,2 kubinio kilometro metrą	{0} kubinių kilometrų	10 kubinių kilometrų metrą
volume	cubic kilometers	n/a	n/a	genitive	{0} kubinis kilometras	21 kubinis kilometras metro	{0} kubiniai kilimetrai	3 kubiniai kilimetrai metro	{0} kubinio kilometro	0,2 kubinio kilometro metro	{0} kubinių kilometrų	10 kubinių kilometrų metro
volume	cubic kilometers	n/a	n/a	locative	{0} kubinis kilometras	21 kubinis kilometras metre	{0} kubiniai kilimetrai	3 kubiniai kilimetrai metre	{0} kubinio kilometro	0,2 kubinio kilometro metre	{0} kubinių kilometrų	10 kubinių kilometrų metre
volume	cubic kilometers	n/a	n/a	dative	{0} kubinis kilometras	21 kubinis kilometras metrui	{0} kubiniai kilimetrai	3 kubiniai kilimetrai metrui	{0} kubinio kilometro	0,2 kubinio kilometro metrui	{0} kubinių kilometrų	10 kubinių kilometrų metrui
volume	cubic kilometers	n/a	n/a	instrumental	{0} kubinis kilometras	21 kubinis kilometras metru	{0} kubiniai kilimetrai	3 kubiniai kilimetrai metru	{0} kubinio kilometro	0,2 kubinio kilometro metru	{0} kubinių kilometrų	10 kubinių kilometrų metru
year-duration	month ( = 0.08˙3 yrs)	masculine	mėnuo metras	nominative	{0} mėnuo	21 mėnuo metras	{0} mėnesiai	3 mėnesiai metras	{0} mėnesio	0,2 mėnesio metras	{0} mėnesių	10 mėnesių metras
year-duration	month ( = 0.08˙3 yrs)	masculine	mėnuo metras	accusative	{0} mėnesį	21 mėnesį metrą	{0} mėnesius	3 mėnesius metrą	{0} mėnesio	0,2 mėnesio metrą	{0} mėnesių	10 mėnesių metrą
year-duration	month ( = 0.08˙3 yrs)	masculine	mėnuo metras	genitive	{0} mėnesio	21 mėnesio metro	{0} mėnesių	3 mėnesių metro	{0} mėnesio	0,2 mėnesio metro	{0} mėnesių	10 mėnesių metro
year-duration	month ( = 0.08˙3 yrs)	masculine	mėnuo metras	locative	{0} mėnesyje	21 mėnesyje metre	{0} mėnesiuose	3 mėnesiuose metre	{0} mėnesio	0,2 mėnesio metre	{0} mėnesių	10 mėnesių metre
year-duration	month ( = 0.08˙3 yrs)	masculine	mėnuo metras	dative	{0} mėnesiui	21 mėnesiui metrui	{0} mėnesiams	3 mėnesiams metrui	{0} mėnesio	0,2 mėnesio metrui	{0} mėnesių	10 mėnesių metrui
year-duration	month ( = 0.08˙3 yrs)	masculine	mėnuo metras	instrumental	{0} mėnesiu	21 mėnesiu metru	{0} mėnesiais	3 mėnesiais metru	{0} mėnesio	0,2 mėnesio metru	{0} mėnesių	10 mėnesių metru
year-duration	years	masculine	metai metras	nominative	{0} metai	21 metai metras	{0} metai	3 metai metras	{0} metų	0,2 metų metras	{0} metų	10 metų metras
year-duration	years	masculine	metai metras	accusative	{0} metus	21 metus metrą	{0} metus	3 metus metrą	{0} metų	0,2 metų metrą	{0} metų	10 metų metrą
year-duration	years	masculine	metai metras	genitive	{0} metų	21 metų metro	{0} metų	3 metų metro	{0} metų	0,2 metų metro	{0} metų	10 metų metro
year-duration	years	masculine	metai metras	locative	{0} metuose	21 metuose metre	{0} metuose	3 metuose metre	{0} metų	0,2 metų metre	{0} metų	10 metų metre
year-duration	years	masculine	metai metras	dative	{0} metams	21 metams metrui	{0} metams	3 metams metrui	{0} metų	0,2 metų metrui	{0} metų	10 metų metrui
year-duration	years	masculine	metai metras	instrumental	{0} metais	21 metais metru	{0} metais	3 metais metru	{0} metų	0,2 metų metru	{0} metų	10 metų metru
year-duration	decades	feminine	dekada metras	nominative	{0} dekada	21 dekada metras	{0} dekados	3 dekados metras	{0} dekados	0,2 dekados metras	{0} dekadų	10 dekadų metras
year-duration	decades	feminine	dekada metras	accusative	{0} dekadą	21 dekadą metrą	{0} dekadas	3 dekadas metrą	{0} dekados	0,2 dekados metrą	{0} dekadų	10 dekadų metrą
year-duration	decades	feminine	dekada metras	genitive	{0} dekados	21 dekados metro	{0} dekadų	3 dekadų metro	{0} dekados	0,2 dekados metro	{0} dekadų	10 dekadų metro
year-duration	decades	feminine	dekada metras	locative	{0} dekadoje	21 dekadoje metre	{0} dekadose	3 dekadose metre	{0} dekados	0,2 dekados metre	{0} dekadų	10 dekadų metre
year-duration	decades	feminine	dekada metras	dative	{0} dekadai	21 dekadai metrui	{0} dekadoms	3 dekadoms metrui	{0} dekados	0,2 dekados metrui	{0} dekadų	10 dekadų metrui
year-duration	decades	feminine	dekada metras	instrumental	{0} dekada	21 dekada metru	{0} dekadomis	3 dekadomis metru	{0} dekados	0,2 dekados metru	{0} dekadų	10 dekadų metru
year-duration	centuries	masculine	amžius metras	nominative	{0} amžius	21 amžius metras	{0} amžiai	3 amžiai metras	{0} amžiaus	0,2 amžiaus metras	{0} amžių	10 amžių metras
year-duration	centuries	masculine	amžius metras	accusative	{0} amžių	21 amžių metrą	{0} amžius	3 amžius metrą	{0} amžiaus	0,2 amžiaus metrą	{0} amžių	10 amžių metrą
year-duration	centuries	masculine	amžius metras	genitive	{0} amžių	21 amžių metro	{0} amžių	3 amžių metro	{0} amžiaus	0,2 amžiaus metro	{0} amžių	10 amžių metro
year-duration	centuries	masculine	amžius metras	locative	{0} amžiuje	21 amžiuje metre	{0} amžiuose	3 amžiuose metre	{0} amžiaus	0,2 amžiaus metre	{0} amžių	10 amžių metre
year-duration	centuries	masculine	amžius metras	dative	{0} amžiui	21 amžiui metrui	{0} amžiams	3 amžiams metrui	{0} amžiaus	0,2 amžiaus metrui	{0} amžių	10 amžių metrui
year-duration	centuries	masculine	amžius metras	instrumental	{0} amžiumi	21 amžiumi metru	{0} amžiais	3 amžiais metru	{0} amžiaus	0,2 amžiaus metru	{0} amžių	10 amžių metru

# Unit Power Components
power2	nominative	masculine (meter)	{0} kvadratu	21 metras kvadratu metras	{0} kvadratu	3 metrai kvadratu metras	{0} kvadratu	0,2 metro kvadratu metras	{0} kvadratu	10 metrų kvadratu metras
power2	accusative	masculine (meter)	{0} kvadratu	21 metrą kvadratu metrą	{0} kvadratu	3 metrus kvadratu metrą	{0} kvadratu	0,2 metro kvadratu metrą	{0} kvadratu	10 metrų kvadratu metrą
power2	genitive	masculine (meter)	{0} kvadratu	21 metro kvadratu metro	{0} kvadratu	3 metrų kvadratu metro	{0} kvadratu	0,2 metro kvadratu metro	{0} kvadratu	10 metrų kvadratu metro
power2	locative	masculine (meter)	{0} kvadratu	21 metre kvadratu metre	{0} kvadratu	3 metruose kvadratu metre	{0} kvadratu	0,2 metro kvadratu metre	{0} kvadratu	10 metrų kvadratu metre
power2	dative	masculine (meter)	{0} kvadratu	21 metrui kvadratu metrui	{0} kvadratu	3 metrams kvadratu metrui	{0} kvadratu	0,2 metro kvadratu metrui	{0} kvadratu	10 metrų kvadratu metrui
power2	instrumental	masculine (meter)	{0} kvadratu	21 metru kvadratu metru	{0} kvadratu	3 metrais kvadratu metru	{0} kvadratu	0,2 metro kvadratu metru	{0} kvadratu	10 metrų kvadratu metru
power2	nominative	feminine (second)	{0} kvadratu	21 sekundė kvadratu metras	{0} kvadratu	3 sekundės kvadratu metras	{0} kvadratu	0,2 sekundės kvadratu metras	{0} kvadratu	10 sekundžių kvadratu metras
power2	accusative	feminine (second)	{0} kvadratu	21 sekundę kvadratu metrą	{0} kvadratu	3 sekundes kvadratu metrą	{0} kvadratu	0,2 sekundės kvadratu metrą	{0} kvadratu	10 sekundžių kvadratu metrą
power2	genitive	feminine (second)	{0} kvadratu	21 sekundės kvadratu metro	{0} kvadratu	3 sekundžių kvadratu metro	{0} kvadratu	0,2 sekundės kvadratu metro	{0} kvadratu	10 sekundžių kvadratu metro
power2	locative	feminine (second)	{0} kvadratu	21 sekundėje kvadratu metre	{0} kvadratu	3 sekundėse kvadratu metre	{0} kvadratu	0,2 sekundės kvadratu metre	{0} kvadratu	10 sekundžių kvadratu metre
power2	dative	feminine (second)	{0} kvadratu	21 sekundei kvadratu metrui	{0} kvadratu	3 sekundėms kvadratu metrui	{0} kvadratu	0,2 sekundės kvadratu metrui	{0} kvadratu	10 sekundžių kvadratu metrui
power2	instrumental	feminine (second)	{0} kvadratu	21 sekunde kvadratu metru	{0} kvadratu	3 sekundėmis kvadratu metru	{0} kvadratu	0,2 sekundės kvadratu metru	{0} kvadratu	10 sekundžių kvadratu metru
power3	nominative	masculine (meter)	{0} kubu	21 metras kubu metras	{0} kubu	3 metrai kubu metras	{0} kubu	0,2 metro kubu metras	{0} kubu	10 metrų kubu metras
power3	accusative	masculine (meter)	{0} kubu	21 metrą kubu metrą	{0} kubu	3 metrus kubu metrą	{0} kubu	0,2 metro kubu metrą	{0} kubu	10 metrų kubu metrą
power3	genitive	masculine (meter)	{0} kubu	21 metro kubu metro	{0} kubu	3 metrų kubu metro	{0} kubu	0,2 metro kubu metro	{0} kubu	10 metrų kubu metro
power3	locative	masculine (meter)	{0} kubu	21 metre kubu metre	{0} kubu	3 metruose kubu metre	{0} kubu	0,2 metro kubu metre	{0} kubu	10 metrų kubu metre
power3	dative	masculine (meter)	{0} kubu	21 metrui kubu metrui	{0} kubu	3 metrams kubu metrui	{0} kubu	0,2 metro kubu metrui	{0} kubu	10 metrų kubu metrui
power3	instrumental	masculine (meter)	{0} kubu	21 metru kubu metru	{0} kubu	3 metrais kubu metru	{0} kubu	0,2 metro kubu metru	{0} kubu	10 metrų kubu metru
power3	nominative	feminine (second)	{0} kubu	21 sekundė kubu metras	{0} kubu	3 sekundės kubu metras	{0} kubu	0,2 sekundės kubu metras	{0} kubu	10 sekundžių kubu metras
power3	accusative	feminine (second)	{0} kubu	21 sekundę kubu metrą	{0} kubu	3 sekundes kubu metrą	{0} kubu	0,2 sekundės kubu metrą	{0} kubu	10 sekundžių kubu metrą
power3	genitive	feminine (second)	{0} kubu	21 sekundės kubu metro	{0} kubu	3 sekundžių kubu metro	{0} kubu	0,2 sekundės kubu metro	{0} kubu	10 sekundžių kubu metro
power3	locative	feminine (second)	{0} kubu	21 sekundėje kubu metre	{0} kubu	3 sekundėse kubu metre	{0} kubu	0,2 sekundės kubu metre	{0} kubu	10 sekundžių kubu metre
power3	dative	feminine (second)	{0} kubu	21 sekundei kubu metrui	{0} kubu	3 sekundėms kubu metrui	{0} kubu	0,2 sekundės kubu metrui	{0} kubu	10 sekundžių kubu metrui
power3	instrumental	feminine (second)	{0} kubu	21 sekunde kubu metru	{0} kubu	3 sekundėmis kubu metru	{0} kubu	0,2 sekundės kubu metru	{0} kubu	10 sekundžių kubu metru
